g band,r band,age [Gyr]
-8.8504925,-9.569371,9.798708418213716
-8.600025,-9.253269,12.218919975617991
-9.223594,-9.947294,6.06917691970038
-8.4569025,-9.223392,7.281645140355003
-8.2810955,-8.981047,12.375334496177942
-8.367741,-9.15293,8.563555132235194
-7.874393,-8.661266,7.584241360937813
-8.587541,-9.341293,7.393597496250719
-8.871605,-9.632923,6.79914837813429
-8.341197,-9.166893,6.5923647883239145
-8.204423,-9.092774,7.146442040770203
-8.773766,-9.475407,11.158033692871372
-8.334113,-9.109812,12.12712094105513
-7.7833796,-8.541737,9.50071804208471
-8.898509,-9.623008,6.1456357767800585
-9.074998,-9.809196,5.41732976711674
-9.087121,-9.680465,11.984307034984356
-8.307423,-9.002754,11.618340433051207
-8.492356,-9.215903,7.23030488680652
-8.578937,-9.309149,8.179243582636218
-8.266731,-9.070294,8.726642800125035
-8.076914,-8.889323,9.705879003306276
-8.376081,-9.134149,10.307955066725805
-8.223257,-9.066231,8.995672014603743
-8.839056,-9.560025,8.237518040321415
-8.27123,-9.062636,10.0199833597798
-8.710392,-9.443111,7.461041468663505
-7.9317074,-8.748722,10.565573375985862
-8.655889,-9.41836,7.129965079542383
-8.861699,-9.632779,9.336343343748617
-8.2776785,-9.094427,9.0505305943073
-8.137176,-8.948533,8.890414340800977
-8.442772,-9.196638,5.605738432281742
-8.442659,-9.167745,10.147898373072856
-8.664358,-9.400166,5.634932002058719
-8.848841,-9.510802,11.324273615621161
-8.341876,-9.124455,11.772473050909287
-8.134891,-8.9289465,7.031760611349313
-8.545869,-9.312603,8.956939969065255
-8.308091,-9.0754175,6.616499288326246
-7.471046,-8.314121,8.69078580547734
-8.603187,-9.398833,8.001335007487334
-8.685252,-9.428523,11.168946250795742
-9.08623,-9.766054,10.13850421060242
-8.025717,-8.830679,10.49471630597705
-8.114091,-8.907243,10.262687787931384
-8.899501,-9.606473,8.925045831888653
-8.404265,-9.18449,8.974579570427803
-9.405783,-9.990068,11.528613537671019
-8.669794,-9.279977,11.229595493698765
-8.350422,-9.1417885,8.7161191581336
-8.799467,-9.595867,7.216603998840919
-8.455563,-9.171544,10.609258200076908
-8.475009,-9.246744,11.430648365947423
-7.952399,-8.810488,9.292957610767658
-8.145506,-8.948087,10.431113084928295
-8.71644,-9.46649,5.9452417152023225
-8.984565,-9.724346,6.017772721422845
-8.229885,-9.064575,10.824595621098808
-8.335341,-9.173752,8.859677986861037
-8.907035,-9.65162,9.15469837617958
-8.27306,-8.979028,9.922791316914818
-8.991596,-9.73932,6.782692444317005
-8.165517,-8.932872,9.71455619659844
-8.349127,-9.109348,10.935419835689586
-8.138304,-9.031029,9.081700107599968
-8.053072,-8.775511,8.20044122812858
-8.55663,-9.35525,9.426605449067615
-8.553648,-9.344755,10.837464926317509
-8.634615,-9.396045,5.1622968233443505
-8.809749,-9.576472,10.000564671457978
-8.719683,-9.490382,9.346662769353877
-8.142203,-8.904306,8.925299712887625
-8.835061,-9.495764,11.453849922073246
-9.180472,-9.91978,5.0702387662141
-8.990612,-9.743294,4.018452395460104
-8.229366,-8.9725065,9.655219924811176
-8.632506,-9.407557,10.282748046624288
-8.485593,-9.2926,7.051091267652799
-9.0279455,-9.659226,12.62302722566676
-8.534424,-9.273256,10.057747368191741
-8.259504,-8.987144,11.682433127551347
-8.673304,-9.345934,13.261095335065527
-8.742423,-9.497309,9.544100091075927
-8.565124,-9.252614,8.622695014122067
-11.729083,-11.846562,0.3701306190694389
-8.129787,-8.934476,10.668669099322972
-8.668892,-9.367921,10.783708143695868
-7.929506,-8.847987,7.175693260879271
-8.27296,-9.081067,7.349388179166499
-9.882613,-10.444849,1.4952302326611555
-8.916748,-9.553623,12.32800976171433
-8.560252,-9.288544,7.223131557656361
-8.692773,-9.398794,7.516597229949135
-8.4188385,-9.250447,9.855744932520668
-8.580512,-9.326861,6.857192030639334
-9.28004,-9.993127,6.863316251043392
-8.123553,-8.9622,10.368207487388947
-8.719393,-9.450723,7.659942651118428
-8.83965,-9.597122,5.551770397980311
-8.443134,-9.260206,5.716740203323834
-9.008849,-9.75295,7.771475470772174
-8.444407,-9.195994,8.309924462800215
-8.1686945,-8.933233,9.433976449003353
-8.678483,-9.444724,10.1447695514296
-9.2940035,-10.041372,4.029682181473735
-8.128836,-8.893846,11.25858156067692
-8.274242,-9.085374,9.75081722041251
-8.443529,-9.201739,10.28538929897288
-8.208358,-9.023295,9.708917839389509
-8.693008,-9.417598,6.65623878319504
-8.216734,-9.028324,11.606835507096404
-8.896309,-9.572168,10.143204011329976
-8.263747,-9.036404,10.200708679747354
-9.018291,-9.772158,5.670937248184833
-8.393119,-9.112238,8.785224721541773
-8.731948,-9.429348,11.776920008719019
-8.552528,-9.271486,11.455901533519521
-8.80486,-9.598957,8.0447844686522
-8.452395,-9.204943,10.532264067702478
-8.849672,-9.658817,5.854553503663628
-8.805393,-9.496888,11.788878991450481
-8.435731,-9.208357,10.288406208917158
-8.543399,-9.296127,4.5401669351150336
-8.279031,-9.0625105,7.717143310875716
-8.029784,-8.820673,9.828798760734657
-8.321563,-9.0934,12.049458567211477
-8.191033,-8.962903,11.195186457870951
-8.684772,-9.354069,10.715375407497683
-8.1933975,-8.997319,10.301950880595626
-8.945845,-9.671144,10.076896077932492
-8.426903,-9.094885,11.514648979113003
-8.179457,-8.968213,7.753206051198081
-8.556679,-9.314149,8.256829257699028
-7.823364,-8.631422,10.035292114723305
-8.692466,-9.550893,6.61230677470812
-7.788538,-8.581154,11.129108197018745
-8.468841,-9.201865,8.854282187915617
-8.61896,-9.378601,7.104196204655251
-8.581135,-9.3410635,5.766152240993289
-8.319219,-9.005091,10.227612844599005
-8.849861,-9.584462,10.514957386215713
-8.296428,-9.004541,10.391741744745408
-8.338909,-9.05319,7.384647102180367
-8.807936,-9.523962,5.8402449929226234
-8.31111,-9.09193,8.054142760499463
-8.256646,-9.049064,10.047337003935851
-8.354518,-9.134913,9.601770639832521
-8.66211,-9.440293,10.362300527094982
-8.487674,-9.276867,9.843556036145774
-9.563963,-10.255177,2.7697924616777563
-8.646653,-9.3786545,7.213992111897519
-7.8274493,-8.591028,8.882745855188315
-8.907823,-9.686585,7.421025876944786
-8.279485,-9.077847,9.74221044008777
-8.307451,-8.986596,8.820504589462391
-8.228632,-8.905755,11.430130034683886
-8.874794,-9.675618,9.498902079018329
-8.432219,-9.2255535,7.27451552482925
-8.383794,-9.115573,7.643254001497545
-8.899872,-9.71164,7.443916284956613
-8.447731,-9.274426,10.527063146548105
-8.622637,-9.370534,7.151049984786186
-8.969774,-9.664408,8.53485339500714
-8.093872,-8.865865,10.825240393935738
-8.155829,-8.940086,10.76536548414312
-8.73766,-9.447081,6.243332124674725
-8.659315,-9.456774,9.231968382678055
-8.053627,-8.854841,9.510694993452233
-8.347122,-9.193558,9.308563386234267
-9.584636,-10.258014,2.2341558314985033
-8.351942,-9.205992,8.979608893148836
-7.825543,-8.627759,10.008666847246186
-8.96992,-9.675089,7.823596829997038
-8.785046,-9.517335,5.2152298875635985
-8.2623205,-9.084104,9.671440363338863
-9.152452,-9.92078,6.2244479967107935
-8.6835985,-9.427139,8.221572073599235
-8.361454,-9.087711,10.27708148175935
-8.610964,-9.354689,6.065486757316812
-8.606498,-9.439094,6.266526304616326
-8.940218,-9.697459,10.48079988843655
-7.3735595,-8.240616,11.259274466263767
-8.895477,-9.62521,8.293026543937879
-8.489794,-9.253061,8.010752518373666
-8.708778,-9.334098,12.506178540612778
-8.716182,-9.418736,6.3214010361127
-8.393502,-9.126345,9.2635075244306
-8.012789,-8.769353,10.669345817664631
-8.023592,-8.677935,11.776920008719019
-8.6864195,-9.450034,11.182097907946888
-8.657884,-9.459757,7.684598714862453
-8.223371,-9.006207,11.174672016831071
-8.044382,-8.845567,8.710850374846839
-7.751153,-8.56793,10.372631777476998
-8.43588,-9.195609,7.492654893858105
-8.782415,-9.55867,7.608522303528888
-9.428783,-10.133695,3.8368202901877453
-8.095855,-8.758989,11.643066551577892
-8.569979,-9.362052,7.393597496250719
-8.576547,-9.348643,6.9385021720259275
-8.997881,-9.749424,5.591884457198152
-7.7536664,-8.576804,10.742287526687525
-8.196648,-9.022071,10.443780511955055
-8.507041,-9.265781,10.325910182115795
-8.549456,-9.321594,8.857622985638397
-7.5574803,-8.423084,10.232588651488868
-8.575533,-9.314941,7.6401592311084645
-8.428387,-9.238117,9.723216662145582
-9.241499,-9.98191,5.422017920058632
-8.787617,-9.508816,10.22914441508518
-8.104058,-8.830456,10.487943561951484
-8.236306,-9.034653,10.998793951530521
-8.287727,-9.087566,11.06439764169421
-8.563507,-9.337787,8.42366890304263
-8.492142,-9.256124,6.621039471960752
-8.483,-9.256549,7.421662141884585
-9.304016,-10.024676,5.709119411324403
-8.22169,-8.985423,10.480084610304717
-8.155945,-9.003463,10.017965194506324
-8.43054,-9.183807,8.209016107010878
-8.829128,-9.517755,12.717001986592324
-8.343421,-9.138613,11.150830402063423
-8.0821705,-8.929949,9.502987432185448
-8.761281,-9.516796,11.597202796439301
-8.56015,-9.338193,7.908844660798848
-8.399642,-9.194194,9.055985733770044
-8.085554,-8.831198,9.742856701227424
-8.630325,-9.426583,8.886325893606955
-8.824553,-9.5672655,6.846975987221734
-8.711253,-9.256266,12.318883166058269
-8.851329,-9.590312,8.115823483797264
-8.587986,-9.336756,6.400298600258106
-8.876596,-9.604461,6.370247670224686
-9.268701,-9.978962,4.690516244730373
-8.074803,-8.89251,9.899590604435703
-8.557938,-9.338228,7.320424609221182
-8.058907,-8.841093,10.09714189953973
-8.618909,-9.312829,11.915948650375805
-8.36379,-9.103511,5.087900679321473
-8.763928,-9.492088,5.6149648398393595
-8.249142,-9.064645,8.0494652692666
-8.714995,-9.447362,9.333525409398113
-8.549984,-9.32172,6.121802200621446
-8.209049,-8.959955,10.515665105624267
-9.078651,-9.827209,6.3019392958151395
-8.761541,-9.573332,7.718981398381445
-9.078773,-9.765037,10.452801510789318
-8.963395,-9.727984,7.481604576917081
-8.81444,-9.447103,12.35760735906469
-9.057879,-9.795483,8.218150067569177
-8.618667,-9.123366,12.566518943851342
-9.084232,-9.847636,5.267152224319826
-8.119005,-8.84779,7.332021814163485
-8.57832,-9.392699,9.642907049232267
-8.82034,-9.527579,10.313200929006381
-8.779432,-9.395054,11.721098642481472
-8.528232,-9.311617,7.473069487763998
-8.158361,-8.953663,9.54230030412979
-8.895643,-9.381059,12.717001986592324
-8.255442,-9.08594,10.815555128609367
-8.654308,-9.406173,7.237472969922337
-8.880669,-9.595245,6.952655326188349
-8.578057,-9.329589,11.106921324387866
-9.238615,-9.983267,5.5246928895633225
-7.635189,-8.499066,9.507522716584479
-8.690579,-9.434963,5.052552622293856
-8.63076,-9.365992,9.344788120299743
-8.054814,-8.842941,10.72303971499426
-8.280333,-9.107459,8.470466350241935
-8.570148,-9.304006,7.728775972565969
-8.175571,-8.925729,7.373124447234488
-7.989776,-8.922724,11.087510498920892
-8.531526,-9.370127,8.775849776840245
-8.74978,-9.478686,9.048545652035774
-8.625333,-9.267154,10.464673833243232
-9.006358,-9.668085,12.547830050915032
-8.78534,-9.54597,10.404913233303917
-8.191184,-8.980183,11.108679445753921
-8.662588,-9.392084,6.2062581330510564
-8.276945,-9.087684,8.590777539034018
-9.157265,-9.86635,8.984633550495062
-9.268194,-9.986488,3.5103553571750084
-8.690481,-9.468655,6.946592429996066
-8.832626,-9.563978,6.096441737597676
-8.550615,-9.323074,6.909451830492808
-9.349877,-10.101316,4.719818815455243
-8.827518,-9.562448,6.822411109754191
-8.607456,-9.351259,5.425923139109424
-8.189898,-8.942259,10.50893282011257
-8.564265,-9.269218,11.342586471281322
-9.061724,-9.76377,7.467374138217657
-13.173063,-13.157331,0.0827187323618368
-8.411685,-9.176446,9.923617289071629
-8.730468,-9.453854,7.862143686190207
-7.8887715,-8.786382,8.981116525425298
-8.800368,-9.444455,13.134346042671623
-8.31997,-9.15093,8.915391051533554
-8.126914,-8.90705,10.080078740006401
-8.728763,-9.396025,10.39320757453536
-8.25302,-9.0345,9.736607213434091
-8.782178,-9.516549,10.555789166385306
-8.60021,-9.330781,6.13244242895373
-8.983878,-9.727391,8.298664233724232
-8.819244,-9.51558,10.444141975469842
-8.266487,-9.122682,7.823596829997038
-9.047423,-9.723136,11.484443045749542
-8.169354,-8.92704,6.854469146943758
-8.155914,-8.890691,11.006089479985071
-8.20001,-8.970843,10.531206879998784
-8.573402,-9.342995,7.380808626853427
-8.255109,-9.036713,11.19915750299968
-8.846817,-9.623141,7.468007187839941
-8.649616,-9.398571,7.403815026047179
-8.460778,-9.237334,7.409555862967159
-8.992854,-9.731991,4.68390443216299
-8.424971,-9.191069,6.484949408874016
-8.635859,-9.408997,6.676393526916901
-9.459229,-10.157294,2.783681349949884
-8.404303,-9.185392,10.346005967160178
-7.990771,-8.804758,8.75443808676737
-8.482459,-9.2721,9.96554169127421
-8.502613,-9.212095,5.023559287916317
-8.068775,-8.857897,7.533563256139838
-8.055815,-8.855847,10.443419475226822
-7.8268685,-8.610857,11.079827011220457
-8.788105,-9.601751,6.966113823269803
-8.04744,-8.801976,10.543519988482803
-7.9755116,-8.752782,11.211035491207173
-8.7595825,-9.398109,11.549405627088737
-8.786096,-9.50941,5.000157927690374
-8.381112,-9.197039,11.761313989557511
-8.192992,-8.996896,7.9806893807869255
-8.914676,-9.593779,8.859677986861037
-8.740551,-9.484822,5.190184219629867
-8.509313,-9.253603,7.319134334925031
-8.444452,-9.222498,4.684731585377289
-8.571182,-9.356552,7.414655209434464
-8.672316,-9.3762,11.674056852169354
-8.198364,-9.006959,10.030061483698756
-8.745519,-9.462949,8.17005586209913
-8.46264,-9.239186,6.724862189662783
-8.479408,-9.262904,11.076273946031934
-8.557713,-9.290705,6.786809161016441
-8.277688,-9.029171,6.139773904520845
-8.47711,-9.276413,10.110187991297725
-8.918028,-9.576255,11.378819688044684
-9.249708,-10.007166,4.345990481875743
-8.6303,-9.414387,10.748237604827455
-8.594025,-9.307724,6.735905787837038
-8.439516,-9.242611,9.223333145861812
-8.433963,-9.21666,11.073309523901553
-8.336352,-9.111096,11.952064324258949
-8.534503,-9.242958,10.684872780385742
-8.184819,-8.98218,10.452801510789318
-9.151395,-9.879976,5.983984580532403
-8.816697,-9.553054,6.44307036640008
-8.307828,-9.045992,9.046062976513111
-8.870178,-9.6379,6.673616133624203
-8.6187525,-9.367172,5.854553503663628
-8.916932,-9.587112,10.66663785693525
-8.020006,-8.792129,5.864332600300678
-8.284559,-9.064887,7.50526499079451
-8.067485,-8.902096,9.975345240319664
-8.62612,-9.377486,8.108868745324978
-8.836221,-9.618044,8.276084150445863
-8.510249,-9.247042,8.352537089437089
-8.79881,-9.507893,7.5103038778945095
-8.860281,-9.586839,7.044431016224404
-7.8443975,-8.696112,10.000969919389174
-8.651712,-9.353729,7.480024603079185
-8.715595,-9.485394,7.140513724502625
-9.0776,-9.827561,5.99662147923624
-9.307389,-10.011926,4.746590096631206
-8.230709,-8.9969015,9.829221226940172
-8.787002,-9.442098,12.135945383149423
-8.4977,-9.274751,6.790924872093623
-9.157934,-9.86993,3.6151470470945366
-9.003865,-9.765423,6.974177836665589
-7.984358,-8.832004,9.511600875497571
-8.652799,-9.385378,11.89930438503489
-8.719879,-9.479012,11.211035491207173
-8.320713,-9.130289,9.697185078570957
-8.261264,-9.046794,6.768956491891407
-8.715046,-9.512725,7.800006629068162
-8.406261,-9.163962,10.651024512645698
-9.041799,-9.804022,3.4586177580443156
-8.946455,-9.699881,10.570454635324872
-9.056798,-9.792838,8.098423269211466
-8.792896,-9.529246,4.9126413495169
-8.213086,-9.047364,9.980238341018842
-8.352252,-9.152698,10.492044167045727
-8.493852,-9.221812,6.024813709104582
-8.127978,-8.854559,5.703018698887684
-8.553386,-9.353985,9.655219924811176
-8.485886,-9.181883,9.093526213893105
-9.076385,-9.758632,8.700298410942894
-7.8997173,-8.829151,10.362762092020635
-8.295599,-9.052527,6.8367489370566785
-8.486284,-9.252639,11.145921549493185
-8.20832,-9.098834,10.293302650979989
-8.540616,-9.3378525,9.50797619186429
-8.476238,-9.214546,12.075478810322666
-10.097819,-10.734192,2.048207391131479
-8.382837,-9.131502,12.395330663150771
-8.242257,-8.995822,9.754684926501842
-8.001121,-8.757084,9.585302583372982
-8.508434,-9.221463,10.999402424657223
-8.498694,-9.275538,7.232912570480995
-8.26983,-9.042759,10.792188822140048
-8.225078,-9.047588,9.257787715345746
-8.211812,-8.98309,8.523443939053738
-8.200104,-8.944933,12.656400144537145
-8.344871,-9.158761,8.891435773696829
-8.408692,-9.146657,6.93107930170197
-8.341864,-9.077113,6.803942596189678
-9.153068,-9.892796,6.141972329126112
-8.543155,-9.262596,6.785094518377658
-9.084047,-9.779556,8.948351595260664
-8.924832,-9.646761,6.058841746926493
-8.250542,-9.048315,10.99025942629538
-7.788176,-8.643199,9.683240006926173
-8.9229145,-9.58305,11.711955501173517
-8.670754,-9.349343,11.54051752717307
-8.210492,-8.931442,7.235518251716431
-7.6995153,-8.552569,11.104868884622833
-8.845492,-9.587323,7.335240783872119
-9.294357,-10.032998,4.043494331196964
-8.885349,-9.628166,5.887617588246579
-8.920421,-9.586473,10.38734068431081
-8.610294,-9.340026,11.329673410797064
-8.537867,-9.290073,5.963885503221474
-8.509393,-9.279366,7.3307345928216545
-7.812406,-8.605168,10.790233809750454
-7.539147,-8.334636,10.938527460340758
-8.672534,-9.364756,12.380359856048386
-8.032294,-8.790736,7.718062360380816
-9.026205,-9.731792,10.536840881595317
-8.288666,-9.007522,7.758081730795478
-8.596689,-9.301904,10.843879803220096
-8.39158,-9.1096325,5.962394844435634
-8.55934,-9.223573,10.415124960284132
-8.477878,-9.192925,7.4105123139605436
-8.553749,-9.29333,7.29976493422714
-9.308866,-10.028341,3.2889848824214045
-8.846985,-9.555258,5.934039293280285
-8.887415,-9.580816,10.372631777476998
-7.899566,-8.707028,9.390049065702364
-8.711766,-9.512165,9.40350016208429
-8.217201,-8.969092,6.475737299893862
-8.372814,-9.150596,10.678805997552553
-8.541578,-9.30712,9.663994942988143
-8.051632,-8.794173,4.697951407369549
-8.130967,-8.889538,6.849361123035112
-9.817344,-10.400295,1.6475360235175511
-8.186851,-9.082366,9.405815848415617
-8.373357,-9.117861,11.253031916886746
-8.029525,-8.776873,10.558587406865527
-7.8564205,-8.54813,12.078514999837832
-8.834372,-9.588067,5.742612925676555
-8.744182,-9.463125,7.8187637001615435
-8.122962,-8.881107,8.853510672344319
-8.819729,-9.481393,11.627883011572543
-8.714113,-9.519402,7.5323077766674045
-8.281795,-8.985063,7.533563256139838
-8.336171,-9.117214,8.56031243666643
-8.59404,-9.413017,6.644404464859675
-7.6355925,-8.519636,9.876679734612793
-8.49396,-9.237073,5.097524221349682
-9.119878,-9.77453,11.800769101510745
-7.5675526,-8.504662,9.186712281874772
-8.628463,-9.30616,12.002595883834033
-8.329388,-9.075043,6.763455966463166
-8.25402,-9.070537,6.980893908343294
-8.558925,-9.283343,10.52626929134744
-8.09637,-8.920359,11.635487643395475
-8.676512,-9.44169,12.069390793944208
-8.589323,-9.354926,7.487289343637506
-8.89093,-9.674689,6.693040203795613
-8.205698,-9.001765,10.163504902531631
-8.458515,-9.274172,9.529683619429749
-8.955552,-9.683924,3.4934235690423403
-8.889005,-9.610013,7.7641729396942205
-8.433938,-9.158656,6.988944742854928
-8.285328,-9.072316,10.476506764101474
-9.89685,-10.541528,2.173292304222647
-8.7549715,-9.513412,10.500054158228924
-8.134251,-8.919158,8.171779476149428
-8.093777,-8.997057,7.9145121038642605
-8.064147,-8.848376,10.099121563170957
-8.200461,-9.042311,10.392108545570846
-8.380363,-9.141784,7.119402106279618
-8.128662,-8.926649,10.115710025094815
-9.030291,-9.770796,4.957281768533061
-8.840622,-9.601131,8.947087424824808
-9.019805,-9.723867,10.490083641565812
-8.745448,-9.505235,7.5002238835880535
-8.842739,-9.554592,6.380274793680762
-8.7063055,-9.410812,10.83939054269007
-8.5555725,-9.310037,6.212081889128178
-8.587835,-9.309688,10.686219629891154
-8.154611,-8.923044,10.475790816650221
-8.938598,-9.683003,6.633252754390813
-8.266103,-9.076115,9.575929231309322
-8.754637,-9.419028,10.522738426970372
-8.322867,-9.053061,10.705685782682224
-9.355986,-10.115562,4.138980892861882
-8.098471,-8.932043,9.329765461370343
-8.048509,-8.923954,9.944220744611478
-8.589218,-9.223315,12.48309565644511
-8.648184,-9.3325815,11.977100904322235
-9.198534,-9.926617,6.189494106540506
-8.696585,-9.382119,11.536556151432686
-7.910948,-8.770527,10.50999661724697
-8.552879,-9.308277,11.23463502850472
-8.228312,-9.021408,10.190281290624187
-8.561789,-9.283943,11.004267233675977
-9.052772,-9.6310425,10.432563306624509
-8.501668,-9.250687,11.063207152936219
-8.3249655,-9.109637,7.732445680916574
-8.81812,-9.44777,11.507635043130632
-8.8127775,-9.609456,10.566968894368886
-8.105501,-8.859045,10.227612844599005
-8.333512,-9.160186,9.816745233380214
-8.568082,-9.356771,9.97860806660368
-8.369339,-9.136143,7.396152944617934
-9.068946,-9.728481,9.39886621684673
-8.778846,-9.460759,11.26798928330977
-9.269709,-9.997823,3.389699557377204
-8.854675,-9.589424,6.074340356037621
-8.590747,-9.393265,7.466108026817542
-8.860073,-9.605906,10.607190708937376
-8.308419,-9.191214,9.132269491710456
-8.430722,-9.130526,10.711703317847332
-8.41587,-9.160334,7.7140787569918094
-8.284507,-9.036675,11.12794453960086
-8.590628,-9.345102,5.058986291289234
-8.903021,-9.621282,4.852344236126683
-8.91267,-9.556854,11.058440861807117
-8.661217,-9.388526,11.43323714553644
-9.095823,-9.814918,5.794183879850211
-8.760664,-9.5677805,8.617342656485947
-8.055744,-8.831962,8.821538800573663
-8.775419,-9.556372,9.724081944146224
-9.584828,-10.219502,2.0223421790059017
-8.499416,-9.262732,6.878947030740118
-8.573731,-9.351948,5.099127152304646
-8.509746,-9.288675,9.39051333430975
-8.979929,-9.74971,7.152366237579906
-8.383489,-9.150341,10.09674620533701
-8.126188,-8.907656,10.064140276504407
-8.842062,-9.550769,11.170665086411805
-8.412983,-9.165981,5.988446546474289
-8.757145,-9.443763,9.613751456166865
-8.82421,-9.559998,11.182668444231995
-8.232322,-9.057918,9.895018340809285
-8.4906,-9.2536335,5.502211333748464
-8.847009,-9.474209,11.810406401080904
-8.916883,-9.665445,6.601816222513987
-8.627675,-9.408827,8.788346400123466
-8.577463,-9.261831,10.640460949917614
-8.553098,-9.224468,12.48484096588025
-7.598152,-8.49658,10.522738426970372
-8.786233,-9.486362,10.439804204674333
-8.921028,-9.663726,8.26929470898714
-8.665387,-9.379775,10.561383297159983
-8.503927,-9.221185,7.303643156826775
-7.825733,-8.62343,10.977410681033902
-8.347808,-9.131241,11.099878624494533
-8.463357,-9.208191,10.206104573627586
-8.74573,-9.511235,7.213665622776019
-8.833951,-9.493764,10.992090015082905
-8.410915,-9.073703,10.93044035904422
-8.699878,-9.466374,6.119231470177136
-8.393467,-9.148313,10.578807047502146
-8.162713,-8.833434,10.64182568651259
-8.947291,-9.697675,6.349444568795337
-11.634966,-11.745137,0.3619834508785562
-8.99292,-9.726404,3.677895853131508
-8.8259735,-9.560187,5.095920361779061
-8.190651,-9.007392,9.579055692724891
-8.687323,-9.435249,4.6151250889957876
-8.615084,-9.3977375,6.788181067680155
-8.994456,-9.631291,12.755619914623779
-7.8656235,-8.63377,7.414337056385622
-8.946207,-9.682814,7.538584025388894
-8.648798,-9.400415,7.57425735251404
-8.974773,-9.726207,10.526975087437135
-9.385899,-10.075984,6.864676197416848
-8.490254,-9.152242,11.225108035500096
-8.735842,-9.364414,11.589467222698627
-8.563809,-9.261897,12.411986200108478
-7.9304485,-8.769973,9.857004048466255
-8.846058,-9.598883,9.100904527227584
-8.070443,-8.854126,8.126242216666371
-8.468127,-9.252729,7.917195093706848
-8.417151,-9.148074,5.832707391751044
-8.20382,-8.948259,10.119649253677943
-8.320461,-9.051971,10.15882955168337
-7.697087,-8.559511,11.702773120095769
-8.963705,-9.695848,7.651293611224442
-7.978245,-8.774059,11.48140110247523
-8.662792,-9.41204,5.2005265527006035
-7.9005,-8.753402,9.4146045553682
-8.292668,-9.071316,7.025084115405802
-8.111164,-8.905252,9.963086869746116
-7.9705386,-8.735244,11.105748790509379
-8.965433,-9.706113,4.072803269339696
-8.143113,-8.964453,8.852996475787748
-8.567994,-9.34074,11.792409190366577
-8.886528,-9.476614,12.95421760118131
-8.666441,-9.422845,6.837431400273011
-8.727649,-9.422198,11.104575702058348
-8.661742,-9.446515,7.569260042668513
-9.076148,-9.831832,7.098238114955781
-7.9705224,-8.777843,11.556294849515576
-8.641168,-9.36483,8.79770105032727
-8.253412,-9.059503,9.643787384285629
-8.116246,-8.91368,9.39654749390548
-8.817484,-9.579525,7.323003163639771
-8.35182,-9.136626,11.012760901074282
-8.601296,-9.260159,11.124451892234882
-8.848071,-9.5952215,4.624259850590752
-7.6157336,-8.454815,11.41583912671993
-7.709113,-8.54539,8.820245556905636
-8.3220415,-9.112556,10.415852919151869
-8.784973,-9.266747,13.051644660542491
-8.246807,-9.009135,8.105388605450646
-8.767428,-9.465261,11.18323853699139
-7.760016,-8.697429,11.21244608658576
-8.712361,-9.437347,10.526975087437135
-8.690722,-9.422769,10.456403227219788
-8.747966,-9.458876,10.871947941549012
-9.070067,-9.830679,9.011688258275147
-8.044074,-8.856994,8.805226067757312
-8.7175865,-9.462023,8.300917664797364
-8.108039,-8.905124,10.485801826466354
-8.165743,-8.947404,11.229595493698765
-8.104068,-8.730583,11.589467222698627
-8.087529,-8.901536,7.574881874156019
-8.136624,-8.938574,10.949069841105167
-8.809056,-9.543848,5.0259778779293764
-8.374169,-9.111051,10.120436801841803
-7.6935945,-8.5118065,11.720186151181572
-8.901107,-9.623238,4.191208577847934
-8.457293,-9.2026005,7.415292488598942
-8.216039,-8.985639,9.910377998731096
-7.655254,-8.433163,10.12437171577499
-8.6833935,-9.403583,3.977783064938599
-9.015215,-9.716895,7.648821170056611
-8.327133,-9.104587,10.185250502651526
-8.476423,-9.239257,6.756576582898151
-8.289287,-9.090889,8.485257953195138
-8.693075,-9.422693,8.920982964123986
-8.530716,-9.293761,10.368945406214838
-9.710339,-10.360056,2.336488943595919
-13.126685,-13.093564,0.14737435800456744
-8.332011,-9.08244,10.545977025212107
-7.9467387,-8.801431,8.697129269540046
-8.331248,-9.077036,8.879163969656066
-8.68689,-9.468694,6.6888809932203745
-8.0716,-8.861435,11.351693715843545
-8.30203,-9.1535425,8.961985618381085
-9.030975,-9.741946,8.791986309352273
-8.512728,-9.261805,5.99364925554804
-8.073039,-8.875704,7.656854373822058
-8.347232,-9.217969,8.335749996164555
-8.264564,-9.074156,10.96450617690475
-8.415017,-9.120595,8.65896537351003
-9.005808,-9.655116,2.0242593472978623
-8.34835,-9.118019,10.41439652478177
-8.427744,-9.177252,10.191441183628053
-9.385133,-10.087584,7.462307644664822
-8.531459,-9.27736,10.58193404073282
-8.289381,-9.053338,7.387845079566287
-9.218148,-9.93871,8.558150002655129
-8.946644,-9.612641,11.168372826127547
-7.999463,-8.835141,9.440416241067043
-9.172231,-9.920527,3.3501989977166904
-8.610654,-9.398486,8.86532580115276
-8.508081,-9.299832,10.222246890435812
-8.051415,-8.777348,10.457842855372549
-8.275023,-9.059679,8.604745632614456
-8.780698,-9.472225,11.543483985677021
-8.784307,-9.5048065,10.603741964604076
-7.89737,-8.687565,11.16004683996493
-8.404124,-9.191126,7.478128600586086
-8.670794,-9.364125,11.369544600308783
-8.385226,-9.171987,9.228132171140537
-8.626203,-9.384436,6.979551099331056
-8.478006,-9.217526,10.81749471967975
-7.9164767,-8.810822,10.89976243071581
-8.685638,-9.467485,6.20407267674499
